store,category,brand,product,full_product_text,price,sale_price,price_unit,per_unit_price,sale_per_unit_price,units,price_per_1,is_sale,data_last_refreshed_at,sale_valid_until
freshco,flyer,,Palmolive Dish Soap 591-828 mL,Palmolive Dish Soap 591-828 mL,,2.49,each,,2.49,,True,True,03/16/2023,03/22
freshco,flyer,,Betty Crocker Cake Mix 432-461 g Betty Crocker Frosting 340-450 g,Betty Crocker Cake Mix 432-461 g Betty Crocker Frosting 340-450 g,,1.69,each,,0.39120370370370366,100g,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's Allan Easter Chocolate Bunnies (150 g),Hershey's Allan Easter Chocolate Bunnies (150 g),,2.99,each,,1.9933333333333334,100g,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's King Size Bars (62-85 g),Hershey's King Size Bars (62-85 g),,1.49,each,,2.403225806451613,100g,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's Family Bars (90-120 g),Hershey's Family Bars (90-120 g),,2.0,ea,,1.1111111111111112,100g,False,True,03/16/2023,03/22
freshco,flyer,,Hershey's Multipack (172-232 g),Hershey's Multipack (172-232 g),,3.99,each,,2.3197674418604652,100g,True,True,03/16/2023,03/22
freshco,flyer,,Jolly Rancher Candy Peg Bag (182-198 g),Jolly Rancher Candy Peg Bag (182-198 g),,2.29,each,,1.2582417582417582,100g,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's Allan Easter Chocolate Bunnies (150 g),Hershey's Allan Easter Chocolate Bunnies (150 g),,2.99,each,,1.9933333333333334,100g,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's Chipits (175-270 g),Hershey's Chipits (175-270 g),,3.49,each,,1.9942857142857144,100g,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's Eggies or Assorted Easter (350-400 g),Hershey's Eggies or Assorted Easter (350-400 g),,6.99,each,,1.997142857142857,100g,True,True,03/16/2023,03/22
freshco,flyer,,"EARN REWARDS FASTER WITH UP TO 10,000 BONUS POINTS","EARN REWARDS FASTER WITH UP TO 10,000 BONUS POINTS",,,each,,,,True,True,03/16/2023,03/22
freshco,flyer,,Hershey's Chipits (175-270 g),Hershey's Chipits (175-270 g),,3.49,each,,1.9942857142857144,100g,True,True,03/16/2023,03/22
freshco,flyer,,Eight Treasures Jasmine Rice 2 kg,Eight Treasures Jasmine Rice 2 kg,,4.88,each,,0.244,100g,True,True,03/16/2023,03/22
freshco,flyer,,Eight Treasures Jasmine Rice 8 kg,Eight Treasures Jasmine Rice 8 kg,,16.88,each,,0.211,100g,True,True,03/16/2023,03/22
freshco,flyer,,Eight Treasures Sesame Oil 185 mL,Eight Treasures Sesame Oil 185 mL,,2.88,each,,2.88,,True,True,03/16/2023,03/22
freshco,flyer,,Eight Treasures Coconut Milk 400 mL,Eight Treasures Coconut Milk 400 mL,,1.38,each,,1.38,,True,True,03/16/2023,03/22
freshco,flyer,,Eight Treasures Sweetened Condensed Milk 300 mL,Eight Treasures Sweetened Condensed Milk 300 mL,,2.48,each,,2.48,,True,True,03/16/2023,03/22
freshco,flyer,,Lindt Gold Bunny 100 g Ferrero Rocher Squirrel 90 g,Lindt Gold Bunny 100 g Ferrero Rocher Squirrel 90 g,,4.99,each,,4.99,100g,True,True,03/16/2023,03/22
